code	option	question	Id
44	中兴 ZTE	C7_1	
45	清华同方	C7_1	
46	康佳	C7_1	
47	努比亚	C7_1	
48	安搏源	C7_1	
49	乐视	C7_1	
50	魅蓝	C7_1	
51	爱国者	C7_1	
52	TCL	C7_1	
53	小辣椒	C7_1	
54	索爱	C7_1	
55	全汉	C7_1	
57	德生	C7_1	
59	中信	C7_1	
60	名创优品 MINISO	C7_1	
61	小神炮	C7_1	
62	诺基亚	C7_1	
63	卡西欧	C7_1	
64	小派	C7_1	
65	荣耀	C7_1	
66	宇龙	C7_1	
67	红辣椒	C7_1	
68	摩托罗拉	C7_1	
69	南邦	C7_1	
70	东辰	C7_1	
71	咪咕	C7_1	
72	诺基亚	C7_1	
73	IVVI	C7_1	
74	长虹	C7_1	
75	凯撒	C7_1	
76	HTC	C7_1	
77	波导	C7_1	
78	石龙富华	C7_1	
79	金业电子	C7_1	
80	锤子	C7_1	
81	海信	C7_1	
82	高科	C7_1	
83	好记星	C7_1	
84	飞科	C7_1	
85	读书郎	C7_1	
86	小天才	C7_1	
87	帷幄	C7_1	
88	索扬	C7_1	
89	高尔夫	C7_1	
90	电库	C7_1	
92	歌奈	C7_1	
93	超力通	C7_1	
94	易充	C7_1	
98	旅行	C7_1	
99	不知道品牌/未知品牌	C7_1	
100	哈佛	C7_1	
101	倍斯特	C7_1	
102	神州红	C7_1	
103	朵维	C7_1	
104	亚力通	C7_1	
105	夏普	C7_1	
106	爱马仕	C7_1	
107	佳可汛	C7_1	
108	柏曼	C7_1	
109	赛博宇华	C7_1	
110	糖果	C7_1	
111	别克	C7_1	
112	旅鲨	C7_1	
113	东维	C7_1	
114	美图	C7_1	
115	嘿豹	C7_1	
117	酷比的	C7_1	
118	爱迪达	C7_1	
119	华浱	C7_1	
120	大神	C7_1	
121	一加	C7_1	
122	奇酷	C7_1	
123	科智	C7_1	
124	万能	C7_1	
125	优合	C7_1	
126	源乐堡	C7_1	
127	天火	C7_1	
128	魅力	C7_1	
129	银发无忧	C7_1	
130	火火兔	C7_1	
131	大唐	C7_1	
132	乐丰	C7_1	
133	玉兔	C7_1	
134	金伯利	C7_1	
135	诺比亚	C7_1	
136	誉品	C7_1	
137	至尊宝	C7_1	
138	真汉子	C7_1	
139	天卓	C7_1	
140	乐士	C7_1	
141	1771	C7_1	
142	海韵	C7_1	
143	金科德	C7_1	
145	HAINENG	C7_1	
147	LI-ION	C7_1	
148	锋芒	C7_1	
149	LG	C7_1	
150	薇莱	C7_1	
151	夏新	C7_1	
152	POWER AANIK	C7_1	
155	古尚古	C7_1	
156	金利	C7_1	
157	东芝	C7_1	
158	北斗青葱	C7_1	
159	艾优尼	C7_1	
160	KOPO	C7_1	
161	麦宁	C7_1	
162	美的	C7_1	
163	爱立信	C7_1	
164	AMAZON	C7_1	
165	亚力翔	C7_1	
166	TAN GWEI	C7_1	
168	华硕	C7_1	
169	K.SHOW	C7_1	
170	中国移动	C7_1	
171	天时达	C7_1	
172	奥力	C7_1	
173	中诺	C7_1	
174	EYU	C7_1	
175	ETON	C7_1	
176	奥海	C7_1	
177	CHIONE	C7_1	
178	VMO	C7_1	
179	奥力科	C7_1	
180	浩派	C7_1	
181	小客	C7_1	
182	密度	C7_1	
183	GIOLED	C7_1	
184	ANYCALL	C7_1	
185	奇雅	C7_1	
186	KINGSUN	C7_1	
187	海陆通	C7_1	
188	WXT	C7_1	
189	利视达	C7_1	
190	辉邦	C7_1	
191	ROCK	C7_1	
192	YOUH	C7_1	
193	凯立德	C7_1	
194	第一现场	C7_1	
195	车之友	C7_1	
196	途美	C7_1	
197	世纪星TETC	C7_1	
198	易丰	C7_1	
199	世纪天元	C7_1	
200	MKTEL	C7_1	
201	TP-LINK	C7_1	
202	朵唯	C7_1	
203	酷博睿	C7_1	
204	MEGA KING	C7_1	
205	MODEL	C7_1	
206	SAGA	C7_1	
207	FORME	C7_1	
208	ONDA	C7_1	
209	MALATA	C7_1	
210	AIS	C7_1	
211	铁达信 TDX	C7_1	
213	LTE	C7_1	
214	SAVMENG	C7_1	
215	优思	C7_1	
216	SOYINK	C7_1	
217	KETU	C7_1	
218	RGKNSE	C7_1	
219	BESITER	C7_1	
220	TOX	C7_1	
221	NAMO	C7_1	
222	SVNCUP	C7_1	
223	CTYON	C7_1	
236	门锁(门禁卡+密码)	Q1	
237	空气检测仪(如，PM2.5，温湿度等)	Q1	
238	烟雾报警器	Q1	
239	手写笔/触控笔/电磁笔	Q1	
240	入睡陪伴玩具	Q1	
241	声光电玩具	Q1	
242	智能猫眼摄像头	Q1	
243	智能宠物喂食碗	Q1	
244	感应灯	Q1	
245	感应式汽车钥匙/遥控器	Q1	
246	常规汽车钥匙/遥控器	Q1	
247	掌上游戏机	Q1	
248	智能扫地机器人	Q1	
8	9号电池(AAAA)	Q3	
1	有	D1	
2	没有	D1	
1781	苹果 Apple	D2	1782
1782	华为 Huaiwei	D2	1783
1783	三星 Samsung	D2	1784
1784	品胜Pisen	D2	1785
1785	绿联Ugreen	D2	1786
1786	小米 MI	D2	1787
1787	洛克Rock	D2	1788
1788	安克Anker	D2	1789
1789	倍思Baseus	D2	1790
1790	贝尔金Belkin	D2	1791
1791	毕亚兹Biaze	D2	1792
1792	摩米士Momax	D2	1793
1793	图拉斯Torras	D2	1794
1794	Capshi	D2	1795
1795	南孚	D2	1796
1796	维肯Viken	D2	1797
1797	飞利浦	D2	1798
1798	绿巨能	D2	1799
1799	亿色Esr	D2	1800
1800	耐尔金	D2	1801
1801	罗马仕Romoss	D2	1802
1802	锐舞	D2	1803
1803	羽博Yoobao	D2	1804
1804	酷派Coolpad	D2	1805
1805	斯泰克Stiger	D2	1806
1806	纽曼Newmine	D2	1807
1807	蒙奇奇Monqiqi	D2	1808
1808	拓恩Tooerlen	D2	1809
1809	麦多多Mcdodo	D2	1810
1810	机乐堂Joyroom	D2	1811
1811	优肯思Ucons	D2	1812
1812	即可Zikko	D2	1813
1813	爱国者aigo	D2	1814
1814	Remax	D2	1815
1815	明能Fenergy	D2	1816
1816	摩奇思Mokis	D2	1817
1817	闪魔	D2	1818
1818	皇尚	D2	1819
1819	浩酷Hoco	D2	1820
1820	邦克仕Benks	D2	1821
1821	罗玩	D2	1822
1822	Gshine	D2	1823
1823	Aoomoon	D2	1824
1824	黑啾Heycute	D2	1825
1825	Ravpower	D2	1826
1826	摩斯维	D2	1827
1827	欧普索	D2	1828
2780	苹果iphone X/8/8 plus	D3	2781
2781	华为 Mate9/Mate10/Pro/P10/P9	D3	2782
2782	三星S6/S6 edge/S6 edge+/Note 5/S7/S7 edge/S8/S8+/Note 8	D3	2783
2783	金立 M7plus	D3	2784
2784	小米Mix2S	D3	2785
2785	LG G3/G5.G6/G6+	D3	2786
2786	联想 Mote Z	D3	2787
2787	诺基亚 Lumia 830/920/1020/1520/930	D3	2788
2788	优它Yota phone 2	D3	2789
2789	谷歌 Nexus 4/5/6	D3	2790
3779	家中	D4	3780
3780	办公室	D4	3781
3781	车中	D4	3782
1	愿意	D5	
2	一般	D5	
3	不愿意	D5	
1	有	E1	
2	没有	E1	
1	智能电视	E3	
2	智能机顶盒	E3	
3	智能无线路由器	E3	
4	智能空调/电扇	E3	
5	智能空气净化/除湿机	E3	
6	智能净水器	E3	
7	智能冰箱	E3	
8	智能电饭煲	E3	
9	智能电磁炉	E3	
10	智能电热水壶	E3	
11	智能微波炉/烤箱	E3	
12	智能热水器	E3	
13	智能马桶	E3	
14	智能扫地机器人	E3	
15	智能恒温器(温湿度)	E3	
16	智能开关	E3	
17	智能插座	E3	
18	智能音箱/音乐播放器	E3	
19	智能投影仪	E3	
20	智能香薰	E3	
21	智能灯泡	E3	
22	智能猫眼摄像头	E3	
23	智能空气检测仪	E3	
24	智能报警器(如门窗、燃气报警器)	E3	
25	智能感应垃圾桶	E3	
26	智能门锁(指纹等+密码)	E3	
27	智能宠物喂食碗	E3	
28	智能窗帘遥控器	E3	
29	智能灯具遥控器	E3	
30	感应灯/智能照明灯	E3	
31	智能网络摄像头	E3	
32	智能体重秤/体脂秤	E3	
33	智能体温计	E3	
34	智能血压仪/血压计	E3	
35	智能睡眠监测仪	E3	
36	智能美容/按摩仪	E3	
37	智能手环/腕带	E3	
38	智能行车记录仪	E3	
39	智能后视镜	E3	
40	智能平衡车/电动滑板车/电助力自行车	E3	
41	儿童智能手表	E3	
42	智能故事机/早教机	E3	
43	智能积木/机器人	E3	
44	恒温调奶器/婴儿恒温冲奶器	E3	
1	小米	E4	
2	米家Mijia	E4	
3	360	E4	
4	中兴	E4	
5	联想	E4	
6	海尔	E4	
7	美的	E4	
8	海康威视	E4	
9	萤石	E4	
10	乐橙 Lecheng	E4	
11	普联TP-Link	E4	
12	小蚁 Yi	E4	
13	智如意	E4	
14	控客	E4	
15	岡祈	E4	
16	Lifesmart	E4	
17	绿米Aquara	E4	
18	欧瑞博Orvibo	E4	
19	镭豆 LaserEgg	E4	
20	乔安 Jooan	E4	
21	贝贝鸭	E4	
22	小白熊	E4	
23	小白	E4	
24	雄迈	E4	
25	享睡Sleepace	E4	
26	恒思安 Hosion	E4	
27	智如意 Roome	E4	
28	镭威视	E4	
29	乐视	E4	
30	苹果 Apple	E4	
31	华为 HUAWEI	E4	
32	谷歌 Google	E4	
33	豪恩 iHORN	E4	
34	沃仕达 Woshida	E4	
35	九号 Ninebot	E4	
36	阿尔郎 Arelang	E4	
37	领奥 CollarAo	E4	
38	麦酷拉 Maikula	E4	
39	RND	E4	
40	森林狼	E4	
41	超盛 Chaosheng	E4	
42	雪琪 XUEQI	E4	
43	欧姆龙 OMRON	E4	
44	鱼跃 YUWELL	E4	
45	松下 Panasonic	E4	
46	修正 Xiuzheng	E4	
47	先科 SAST	E4	
48	九安 Andon	E4	
49	香山	E4	
50	斐讯 PHICOMM	E4	
51	小天才	E4	
52	小寻	E4	
53	三星 Samsung	E4	
54	拉卡拉	E4	
55	纽曼 Newmine	E4	
56	魅族 MEIZU	E4	
57	乐心	E4	
249	车用门镜卡	Q1	
250	小提琴调音器	Q1	
251	日本驱蚊器	Q1	
252	晾衣架遥控器	Q1	
253	电动车遥控器	Q1	
254	小区栏杆遥控器	Q1	
1214	蓝火	Q6_1	
1215	惠宜	Q6_1	
1216	火王	Q6_1	
1217	巨鑫	Q6_1	
1218	九鹿王	Q6_1	
45	智能自拍杆	E3	
58	澳珂斯	E4	
59	索尼	E4	
60	海信	E4	
61	安华	E4	
62	贝拉比	E4	
63	长虹	E4	
64	三菱	E4	
65	TEEMO	E4	
66	BLING BEUE	E4	
67	TCL	E4	
68	第一现场	E4	
69	四季	E4	
70	以纯	E4	
71	格力	E4	
72	飞利浦	E4	
73	莱克	E4	
74	科沃斯	E4	
75	天猫精灵	E4	
76	众安家	E4	
77	EKO	E4	
78	小天鹅	E4	
79	佳帮手	E4	
80	HYUNDAI	E4	
81	康泉	E4	
82	容声	E4	
83	INTELLIGENT CAMERA	E4	
84	KYLED	E4	
85	暴风	E4	
86	ILIFE V5	E4	
87	SSKY	E4	
255	点读笔	Q1	
256	电动门遥控器	Q1	
257	功放机遥控器	Q1	
258	电暖桌遥控器	Q1	
259	吸顶灯遥控器	Q1	
261	干衣机遥控器	Q1	
262	狗项圈吊坠灯	Q1	
266	净水器	Q1	
267	红外体温计	Q1	
268	激光枕	Q1	
269	遥控门	Q1	
270	车库钥匙	Q1	
272	经桶	Q1	
273	电梳子	Q1	
274	有声挂图	Q1	
275	摇摆器	Q1	
276	烘干机	Q1	
1219	蓝科	Q6_1	
1220	HUAHONG	Q6_1	
1221	LANADOH	Q6_1	
1222	涌金	Q6_1	
1223	HB	Q6_1	
1224	东赞	Q6_1	
1225	锐秀	Q6_1	
1226	晨光	Q6_1	
1227	卡磨	Q6_1	
1228	红伟	Q6_1	
1229	鸣霸	Q6_1	
1230	天能	Q6_1	
1231	华太数码王	Q6_1	
1232	玉兔	Q6_1	
1233	金百倍	Q6_1	
1234	立烁	Q6_1	
1235	洪钟	Q6_1	
1236	精科	Q6_1	
1237	狮狼	Q6_1	
1238	银丰	Q6_1	
1239	银诺	Q6_1	
1240	凯悦	Q6_1	
1241	比奇	Q6_1	
1242	猎途	Q6_1	
1243	蓝星	Q6_1	
1244	银战士	Q6_1	
1245	GODWIN	Q6_1	
1246	奥玛莎	Q6_1	
1247	长光	Q6_1	
1248	库阿森	Q6_1	
1249	FVLPQWER	Q6_1	
1250	DONGGUAN	Q6_1	
1251	S.B	Q6_1	
1252	LUTRA	Q6_1	
1253	HUA ER	Q6_1	
1254	MIEIVC	Q6_1	
1255	INDLIFC	Q6_1	
1256	XZENERGY	Q6_1	
1257	YUBA	Q6_1	
1258	睿量	Q6_1	
1259	比亚迪	Q6_1	
1260	时度	Q6_1	
1261	家乐福	Q6_1	
1262	艾斯特	Q6_1	
1263	台积电	Q6_1	
1264	DECELL	Q6_1	
1265	MINGLI	Q6_1	
1266	NAFLL	Q6_1	
1267	BIGWIN	Q6_1	
1268	CIELI	Q6_1	
1269	ANDALI	Q6_1	
1270	LRG	Q6_1	
1271	DMEEC	Q6_1	
1272	AOIO	Q6_1	
1273	ISYGR	Q6_1	
1274	LNNIICC	Q6_1	
1275	HUAZHONG	Q6_1	
1276	DANISU	Q6_1	
1277	PANISIS	Q6_1	
1278	JUST HIGH	Q6_1	
1279	HIGHQUALITY	Q6_1	
1280	XRD XINKEDA	Q6_1	
1281	AKAI	Q6_1	
1282	SUNSHINE	Q6_1	
1283	PLOUGH	Q6_1	
1284	TANK	Q6_1	
1285	力量	Q6_1	
1286	LDNLIFE	Q6_1	
1287	TIGER DE KING	Q6_1	
1288	UCTRAFIRA	Q6_1	
1289	ZHAONENG	Q6_1	
1290	KUTOOK	Q6_1	
1291	SKYWOLFEYE	Q6_1	
1292	LONGLIFE	Q6_1	
1293	LCDOSD	Q6_1	
1294	LIONLIFE	Q6_1	
1295	EUNICELL	Q6_1	
1296	OKYANMAX	Q6_1	
1297	MTSUBISHI	Q6_1	
1298	LI-ION	Q6_1	
1299	GDCELL	Q6_1	
1300	HICHPOWER	Q6_1	
1301	BRIGHTER	Q6_1	
1302	ALLKEY	Q6_1	
1303	OSINIW	Q6_1	
1304	ALKAISK	Q6_1	
1306	银祥	Q6_1	
1307	统一力量	Q6_1	
1308	格雅	Q6_1	
1310	三戟叉	Q6_1	
1311	爱乐普	Q6_1	
1312	雷摄	Q6_1	
1313	日电	Q6_1	
1314	微远	Q6_1	
1315	天益	Q6_1	
1316	老板	Q6_1	
1317	米粒	Q6_1	
1318	SUPER POWER	Q6_1	
1319	ANGRAND	Q6_1	
1320	ULTRALTERO	Q6_1	
1321	BUNGH	Q6_1	
1322	ADON	Q6_1	
1323	UNPADOW	Q6_1	
1324	HUALE	Q6_1	
1325	金龙	Q6_1	
1326	CAPCELL	Q6_1	
1327	POYAL SUPER	Q6_1	
1328	HAO NENG DA	Q6_1	
1329	QGDCELL	Q6_1	
1330	GANON	Q6_1	
1331	SUPER CELL	Q6_1	
1332	嘉沛	Q6_1	
1333	欧意	Q6_1	
1334	华夏神光	Q6_1	
1335	朗威	Q6_1	
1336	金塔	Q6_1	
1337	中银	Q6_1	
1338	迪比科	Q6_1	
1339	羽博	Q6_1	
1340	香山	Q6_1	
1341	金铂力	Q6_1	
1342	金孚	Q6_1	
1343	牵手	Q6_1	
1344	奈特科尔	Q6_1	
1345	爱家	Q6_1	
1346	小金龙	Q6_1	
1347	NAPC	Q6_1	
1348	LALAING	Q6_1	
1349	PANGAO	Q6_1	
1350	KABA	Q6_1	
1351	TIANHONGYUAN	Q6_1	
1352	欧玛奴	Q6_1	
1828	WIRELESS CHARGER	D2	1829
1829	宝嘉	D2	1830
1830	FANTASY	D2	1831
1831	美尔丽欧	D2	1832
1832	LG	D2	1833
1833	名创优品 MINISO	D2	1834
1834	全汉	D2	1835
1835	未知	D2	1836
2790	OPPO R9SPLUS	D3	2791
2791	中兴	D3	2792
2792	VIVO	D3	2793
3782	旅行	D4	3783
46	智能豆浆机	E3	
47	智能养生壶	E3	
48	智能语音终端设备	E3	
49	智能洗衣机	E3	
50	智能可视门铃	E3	
51	智能家教机	E3	
52	智能水质检测仪	E3	
53	无线蓝牙耳机	E3	
54	智能电暖器	E3	
88	云康宝	E4	
89	品胜	E4	
91	先锋	E4	
92	韩帅	E4	
93	林内	E4	
94	奔腾	E4	
95	创维	E4	
96	罗兰	E4	
97	宏光	E4	
98	康佳	E4	
99	奥克斯	E4	
100	科龙	E4	
101	登科清道夫	E4	
102	苏泊尔	E4	
103	九阳	E4	
104	好帅	E4	
105	德普	E4	
106	新日	E4	
107	青果	E4	
108	SPMINI	E4	
109	志高	E4	
110	小松鼠	E4	
111	火火兔	E4	
112	PICOOC	E4	
113	LVSHOU	E4	
114	TP-LIKE	E4	
115	格兰仕	E4	
116	中国移动	E4	
117	VIVO	E4	
118	MINI SPEAKER	E4	
119	进睿	E4	
120	MAMONDE	E4	
121	优比	E4	
122	巴迪龙	E4	
123	移康	E4	
124	夏普	E4	
125	IROBT	E4	
126	科龙	E4	
127	关键	E4	
128	科勒	E4	
129	迪威乐	E4	
130	安居宝	E4	
131	乐华	E4	
133	天才小D	E4	
134	浪庭	E4	
135	LG	E4	
136	威金	E4	
137	小熊	E4	
138	九牧	E4	
139	聚力	E4	
140	好视力	E4	
141	SDG扫地狗	E4	
142	步步高	E4	
143	惠达	E4	
144	魔百和	E4	
145	大牛	E4	
146	咪咕	E4	
147	智天使	E4	
148	贝贝乐	E4	
149	欧莱诗	E4	
150	天翼	E4	
151	HOMI	E4	
152	MERCUPY	E4	
153	英菲克	E4	
154	清华同方	E4	
155	YEKON	E4	
156	READ BOY	E4	
157	美器	E4	
158	超级飞侠	E4	
159	HBS	E4	
160	小智	E4	
161	丰田SUV	E4	
162	唯乐	E4	
163	SWEEP ROBT	E4	
164	TATA	E4	
165	惠而普	E4	
166	长帝	E4	
167	群智	E4	
168	东华	E4	
169	小向导	E4	
170	彩虹	E4	
171	小彩旦	E4	
172	青松沃德	E4	
173	TOMEFON	E4	
174	KODOIO	E4	
175	歌奈	E4	
176	欧普	E4	
177	炬豪	E4	
178	里奥	E4	
999	未知	E4	
277	卷帘门/卷闸门遥控器	Q1	
278	智能灶(带有电子显示)	Q1	
279	冲牙器/洗牙器	Q1	
280	面部清洁仪	Q1	
281	心电监测/监护仪	Q1	
283	耳温枪	Q1	
284	治疗仪	Q1	
285	血氧仪	Q1	
286	胎心仪	Q1	
287	喷香机	Q1	
288	手持雾化器	Q1	
289	隐形眼镜片/OK镜片清洗仪	Q1	
290	AR游戏手枪	Q1	
291	无线麦克风/话筒	Q1	
292	自行车码表	Q1	
293	自行车车灯	Q1	
294	电动卷笔刀	Q1	
295	电动橡皮擦	Q1	
296	米兔积木	Q1	
297	门窗感应器	Q1	
299	智能牙签盒	Q1	
300	感应水龙头	Q1	
301	智能抽屉锁	Q1	
302	智能洗手机	Q1	
1	CR2032	Q9_1	
2	CR2016	Q9_1	
3	CR1620	Q9_1	
4	CR2025	Q9_1	
5	CR1616	Q9_1	
6	CR2450	Q9_1	
7	CR1632	Q9_1	
8	CR2302	Q9_1	
9	CR2354	Q9_1	
10	LR54	Q9_1	
11	LR41	Q9_1	
12	LR44	Q9_1	
13	LR927	Q9_1	
14	LR1130	Q9_1	
15	LR43	Q9_1	
16	4LR44	Q9_1	
17	LR626	Q9_1	
18	PR41/A312	Q9_1	
19	PR44/A675	Q9_1	
20	PR48/A13	Q9_1	
21	SR936SW	Q9_1	
22	SR626SW	Q9_1	
23	SR616SW	Q9_1	
24	SR626	Q9_1	
25	SR44	Q9_1	
999	其它，请注明	Q9_1	
999	其它	E3	
55	门窗感应器	E3	
56	(智能)烟雾报警器	E3	
57	智能牙签盒	E3	
58	感应水龙头	E3	
59	智能抽屉锁	E3	
60	智能洗手机	E3	
61	智能体脂秤	E3	
5	非常满意	E5	
4	比较满意	E5	
3	一般	E5	
2	比较不满意	E5	
1	非常不满意	E5	
303	小锅遥控器	Q1	
304	高电位理疗仪	Q1	
305	学习机遥控器	Q1	
306	感应式摩托车防盗钥匙	Q1	
307	常规摩托车防盗钥匙	Q1	
308	打火机	Q1	
309	供佛灯	Q1	
310	扭腰机	Q1	
311	磨甲器	Q1	
312	颈椎治疗仪	Q1	
313	投影电视遥控器	Q1	
314	互动电视遥控器	Q1	
315	玩具手枪	Q1	
316	电脑主机摇控器	Q1	
317	验钞器	Q1	
318	镜子	Q1	
319	智能手表	Q1	
320	感应洗手液盒	Q1	
321	儿童智能手表	Q1	
322	律动仪	Q1	
323	放大镜	Q1	
324	汽车电子杆	Q1	
325	WIFI遥控器	Q1	
326	国学机遥控器	Q1	
327	鼻毛器	Q1	
328	衣柜灯	Q1	
329	计时器	Q1	
330	激光笔	Q1	
331	智能马桶	Q1	
332	早教挂图	Q1	
1353	圣虹	Q6_1	
1354	长辉	Q6_1	
1355	王牌战士	Q6_1	
1356	永进	Q6_1	
1357	极量	Q6_1	
1358	金箭	Q6_1	
1359	大动脉	Q6_1	
1360	硕森	Q6_1	
1361	探光	Q6_1	
1362	TOYSRUS	Q6_1	
1363	西门子	Q6_1	
1364	加量	Q6_1	
1365	虎头	Q6_1	
1366	耐源	Q6_1	
1367	金正	Q6_1	
1368	昱泰	Q6_1	
1369	山峰	Q6_1	
1370	万州能	Q6_1	
1371	金岳	Q6_1	
1372	蝶王	Q6_1	
1373	德利	Q6_1	
26	CR1	Q9_1	
27	CR2032	Q9_1	
28	LR1131	Q9_1	
29	SR927	Q9_1	
30	SR920SW	Q9_1	
31	SR916SW	Q9_1	
32	LR1154	Q9_1	
33	LR60	Q9_1	
34	CR2430	Q9_1	
62	智能灶	E3	
63	智能无人机	E3	
64	智能面包机	E3	
65	智能手表	E3	
66	智能国学机	E3	
67	智能压力锅	E3	
68	蓝牙接收器	E3	
179	格力	E4	
180	欧润哲	E4	
181	欧堡	E4	
182	小度	E4	
183	佳衡	E4	
184	VOC	E4	
185	Chubbsafes	E4	
186	合家安	E4	
187	华平	E4	
188	爱国者	E4	
189	先奇	E4	
190	享纳斯	E4	
191	乐洁士	E4	
192	有品	E4	
193	西门子	E4	
194	威士迪	E4	
195	欧本	E4	
196	哥达	E4	
197	德施曼	E4	
198	箭牌	E4	
199	维卫	E4	
200	极物	E4	
201	凯迪仕	E4	
202	荣事达	E4	
203	云米	E4	
204	美菱	E4	
205	三角	E4	
206	露娜	E4	
207	唯一	E4	
208	樱花	E4	
209	博文天才	E4	
210	联掌门户	E4	
211	小谷	E4	
212	三凌	E4	
213	大华	E4	
214	黄太太	E4	
215	艾美特	E4	
216	东芝	E4	
217	安泰迪	E4	
218	中国电信	E4	
219	LANZOOM	E4	
220	高雅居	E4	
221	珠江数码	E4	
222	Welllon	E4	
223	晨熙	E4	
224	福库	E4	
225	众仁	E4	
226	盟蒂	E4	
227	轰天雷	E4	
228	微鲸	E4	
229	耐特	E4	
230	虎牌	E4	
231	比巴	E4	
232	金指码	E4	
233	视贝	E4	
234	地贝	E4	
235	新科	E4	
236	米宝	E4	
237	贝纳	E4	
238	凌度	E4	
239	天猫魔盒	E4	
240	雅兰仕	E4	
241	方太	E4	
998	无品牌	E4	
333	小锅盖遥控器	Q1	
334	烘焙称/厨房用电子秤	Q1	
335	空气温度仪/测温仪	Q1	
336	窗户动静仪	Q1	
337	功放机	Q1	
338	网络盒子	Q1	
339	电打火器	Q1	
340	电理发器	Q1	
341	跳舞毯	Q1	
342	计数跳绳	Q1	
343	晾衣架	Q1	
344	儿童遥控车	Q1	
345	护眼仪	Q1	
346	浴霸遥控器	Q1	
347	暖风机	Q1	
348	儿童玩具枪	Q1	
350	太阳能感应器	Q1	
351	太阳能温度表	Q1	
352	触屏玩具	Q1	
353	测距仪	Q1	
354	智能血压仪	Q1	
355	网络盒遥控器	Q1	
356	天猫智能播放器	Q1	
357	电动按摩眼霜	Q1	
358	遥控灯	Q1	
359	紫外线灯	Q1	
360	理疗床遥控器	Q1	
361	智能开关	Q1	
362	智能插座	Q1	
363	脸部按摩器	Q1	
364	吉他调音器	Q1	
365	烘培测温计	Q1	
366	儿童有线电话	Q1	
367	发声书	Q1	
368	led灯	Q1	
369	天猫精灵	Q1	
370	儿童滑板	Q1	
372	艾灸机	Q1	
373	天气瓶	Q1	
374	电笔	Q1	
375	门禁遥控器	Q1	
376	净水器遥控器	Q1	
377	泡泡机	Q1	
378	走步机遥控器	Q1	
379	蓝牙智能充卡器	Q1	
380	眼部按摩棒	Q1	
381	饮水机	Q1	
382	电动遥控器	Q1	
1374	传应	Q6_1	
1375	新利达	Q6_1	
1376	南都	Q6_1	
1377	一元能量王	Q6_1	
1378	艾科	Q6_1	
1379	耐杰	Q6_1	
1380	双力	Q6_1	
1381	统一超能	Q6_1	
1382	金星	Q6_1	
1383	新日	Q6_1	
1384	999	Q6_1	
1385	欧姆龙	Q6_1	
1386	祥能	Q6_1	
1387	金霸夫	Q6_1	
1388	雷蒙	Q6_1	
1389	先锋	Q6_1	
1390	洋标	Q6_1	
1391	联想	Q6_1	
1392	永正	Q6_1	
1393	世佳	Q6_1	
1394	量霸	Q6_1	
1395	GRENCELL	Q6_1	
1396	uitra fire	Q6_1	
1397	BUTTONCELL	Q6_1	
1398	HIGHPOWER	Q6_1	
1399	鼎能	Q6_1	
1400	统一申光	Q6_1	
1401	豫安金钟	Q6_1	
1402	统一乐霸	Q6_1	
35	CR1220	Q9_1	
69	智能晾衣架	E3	
70	天猫精灵	E3	
71	智能高压锅	E3	
72	智能电子表	E3	
73	智能手机	E3	
74	智能吸尘器	E3	
75	蓝牙智能充卡器	E3	
242	罗普爱思	E4	
243	神将	E4	
244	欧朗斯特	E4	
245	TOTO	E4	
246	科沃特	E4	
247	九皇	E4	
248	巨力	E4	
249	星光欧特朗	E4	
250	博仕	E4	
251	好太太	E4	
252	雷士	E4	
253	网易	E4	
254	法恩莎	E4	
255	金正	E4	
256	喜马拉雅	E4	
257	浪鲸	E4	
258	中星银河	E4	
259	三洋	E4	
260	漫步者	E4	
261	鑫宝鹭	E4	
262	一米	E4	
263	京东叮咚	E4	
264	百度	E4	
265	新飞	E4	
266	凯迪斯	E4	
267	特洁	E4	
268	四季沐歌	E4	
269	缔结	E4	
270	阳光	E4	
271	凯兴	E4	
272	保士	E4	
273	克林斯曼	E4	
274	约克	E4	
275	石头	E4	
276	美欣达	E4	
277	三雄极光	E4	
278	东菱	E4	
279	莹石	E4	
280	智伴	E4	
281	珠江宽频	E4	
282	小爱	E4	
283	皇太太	E4	
284	力勤	E4	
285	米兔	E4	
286	夏新	E4	
287	千选	E4	
288	乐外	E4	
289	健康加	E4	
290	乐可多	E4	
291	keep	E4	
292	索爱	E4	
293	波比熊	E4	
294	荣耀	E4	
295	麦桶桶	E4	
296	糖猫	E4	
297	卡萨帝	E4	
298	飞雕	E4	
299	不见不散	E4	
300	倍科	E4	
301	牛听	E4	
302	德国ewee	E4	
303	pawise	E4	
304	Withings	E4	
305	DORMA	E4	
306	NOME	E4	
307	MOPO	E4	
308	FSL	E4	
309	SMART	E4	
310	Honeywell	E4	
311	惠普	E4	
312	史密斯	E4	
313	戴森	E4	
314	新奥	E4	
383	足浴盆遥控器	Q1	
384	按摩椅遥控器	Q1	
391	智能行车记录仪	Q1	
392	智能后视镜	Q1	
386	行李箱(指纹称重)	Q1	
389	智能故事机/早教机	Q1	
390	智能积木/机器人	Q1	
393	智能网络摄像头	Q1	
394	智能灯泡	Q1	
395	物品追踪器(如Apple AirTag)	Q1	
396	智能体脂秤	Q1	
397	智能心脏起搏器	Q1	
398	智能心电监测/监护仪	Q1	
399	智能治疗仪	Q1	
400	智能血糖仪	Q1	
401	智能血氧仪	Q1	
402	智能电子血压计	Q1	
403	智能胎心仪	Q1	
